local_file_inclusion_paths, lfi_path
*/usr/local/cpanel/logs*, yes
*/usr/local/cpanel/logs/access_log*, yes
*/usr/local/cpanel/logs/error_log*, yes
*/usr/local/cpanel/logs/license_log*, yes
*/usr/local/cpanel/logs/login_log*, yes
*/usr/local/cpanel/logs/stats_log*, yes
*/usr/local/etc/apache22/conf/httpd.conf*, yes
*/usr/local/etc/apache22/httpd.conf*, yes
*/usr/local/etc/apache2/conf/httpd.conf*, yes
*/usr/local/etc/apache2/httpd.conf*, yes
*/usr/local/etc/apache2/vhosts.conf*, yes
*/usr/local/etc/apache/conf/httpd.conf*, yes
*/usr/local/etc/apache/httpd.conf*, yes
*/usr/local/etc/apache/vhosts.conf*, yes
*/usr/local/etc/httpd/conf*, yes
*/usr/local/etc/httpd/conf/httpd.conf*, yes
*/usr/local/etc/lighttpd.conf*, yes
*/usr/local/etc/lighttpd.conf.new*, yes
*/usr/local/etc/nginx/nginx.conf*, yes
*/usr/local/etc/php.ini*, yes
*/usr/local/etc/pure-ftpd.conf*, yes
*/usr/local/etc/pureftpd.pdb*, yes
*/usr/local/etc/smb.conf*, yes
*/usr/local/etc/webmin/miniserv.conf*, yes
*/usr/local/etc/webmin/miniserv.users*, yes
*/usr/local/httpd/conf/httpd.conf*, yes
*/usr/local/jakarta/dist/tomcat/conf/context.xml*, yes
*/usr/local/jakarta/dist/tomcat/conf/jakarta.conf*, yes
*/usr/local/jakarta/dist/tomcat/conf/logging.properties*, yes
*/usr/local/jakarta/dist/tomcat/conf/server.xml*, yes
*/usr/local/jakarta/dist/tomcat/conf/workers.properties*, yes
*/usr/local/jakarta/dist/tomcat/logs/mod_jk.log*, yes
*/usr/local/jakarta/tomcat/conf/context.xml*, yes
*/usr/local/jakarta/tomcat/conf/jakarta.conf*, yes
*/usr/local/jakarta/tomcat/conf/logging.properties*, yes
*/usr/local/jakarta/tomcat/conf/server.xml*, yes
*/usr/local/jakarta/tomcat/conf/workers.properties*, yes
*/usr/local/jakarta/tomcat/logs/catalina.err*, yes
*/usr/local/jakarta/tomcat/logs/catalina.out*, yes
*/usr/local/jakarta/tomcat/logs/mod_jk.log*, yes
*/usr/local/[JBOSS]/server/default/conf/jboss-minimal.xml*, yes
*/usr/local/[JBOSS]/server/default/conf/jboss-service.xml*, yes
*/usr/local/[JBOSS]/server/default/conf/jndi.properties*, yes
*/usr/local/[JBOSS]/server/default/conf/log4j.xml*, yes
*/usr/local/[JBOSS]/server/default/conf/login-config.xml*, yes
*/usr/local/[JBOSS]/server/default/conf/server.log.properties*, yes
*/usr/local/[JBOSS]/server/default/conf/standardjaws.xml*, yes
*/usr/local/[JBOSS]/server/default/conf/standardjboss.xml*, yes
*/usr/local/[JBOSS]/server/default/deploy/jboss-logging.xml*, yes
*/usr/local/[JBOSS]/server/default/log/boot.log*, yes
*/usr/local/[JBOSS]/server/default/log/server.log*, yes
*/usr/local/lib/php.ini*, yes
*/usr/local/lighttpd/conf/lighttpd.conf*, yes
*/usr/local/lighttpd/log/access.log*, yes
*/usr/local/lighttpd/log/lighttpd.error.log*, yes
*/usr/local/logs/access.log*, yes
*/usr/local/logs/samba.log*, yes
*/usr/local/lsws/conf/httpd_conf.xml*, yes
*/usr/local/lsws/logs/error.log*, yes
*/usr/local/mysql/data/{HOST}.err*, yes
*/usr/local/mysql/data/mysql-bin.index*, yes
*/usr/local/mysql/data/mysql-bin.log*, yes
*/usr/local/mysql/data/mysqlderror.log*, yes
*/usr/local/mysql/data/mysql.err*, yes
*/usr/local/mysql/data/mysql.log*, yes
*/usr/local/mysql/data/mysql-slow.log*, yes
*/usr/local/nginx/conf/nginx.conf*, yes
*/usr/local/pgsql/bin/pg_passwd*, yes
*/usr/local/pgsql/data/passwd*, yes
*/usr/local/pgsql/data/pg_hba.conf*, yes
*/usr/local/pgsql/data/pg_log*, yes
*/usr/local/pgsql/data/postgresql.conf*, yes
*/usr/local/pgsql/data/postgresql.log*, yes
*/usr/local/php4/apache2.conf*, yes
*/usr/local/php4/apache2.conf.php*, yes
*/usr/local/php4/apache.conf*, yes
*/usr/local/php4/apache.conf.php*, yes
*/usr/local/php4/httpd.conf*, yes
*/usr/local/php4/httpd.conf.php*, yes
*/usr/local/php4/lib/php.ini*, yes
*/usr/local/php5/apache2.conf*, yes
*/usr/local/php5/apache2.conf.php*, yes
*/usr/local/php5/apache.conf*, yes
*/usr/local/php5/apache.conf.php*, yes
*/usr/local/php5/httpd.conf*, yes
*/usr/local/php5/httpd.conf.php*, yes
*/usr/local/php5/lib/php.ini*, yes
*/usr/local/php/apache2.conf*, yes
*/usr/local/php/apache2.conf.php*, yes
*/usr/local/php/apache.conf*, yes
*/usr/local/php/apache.conf.php*, yes
*/usr/local/php/httpd.conf*, yes
*/usr/local/php/httpd.conf.php*, yes
*/usr/local/php/lib/php.ini*, yes
*/usr/local/psa/admin/conf/php.ini*, yes
*/usr/local/psa/admin/conf/site_isolation_settings.ini*, yes
*/usr/local/psa/admin/htdocs/domains/databases/phpMyAdmin/libraries/config.default.php*, yes
*/usr/local/psa/admin/logs/httpsd_access_log*, yes
*/usr/local/psa/admin/logs/panel.log*, yes
*/usr/local/pureftpd/etc/pure-ftpd.conf*, yes
*/usr/local/pureftpd/etc/pureftpd.pdb*, yes
*/usr/local/pureftpd/sbin/pure-config.pl*, yes
*/usr/local/samba/lib/log.user*, yes
*/usr/local/samba/lib/smb.conf.user*, yes
*/usr/local/sb/config*, yes
*/usr/local/Zend/etc/php.ini*, yes
*/usr/local/zeus/web/global.cfg*, yes
*/usr/local/zeus/web/log/errors*, yes
*/usr/pkg/etc/httpd/httpd.conf*, yes
*/usr/pkg/etc/httpd/httpd-default.conf*, yes
*/usr/pkg/etc/httpd/httpd-vhosts.conf*, yes
*/usr/pkgsrc/net/pureftpd/*, yes
*/usr/pkgsrc/net/pureftpd/pure-ftpd.conf*, yes
*/usr/pkgsrc/net/pureftpd/pureftpd.passwd*, yes
*/usr/pkgsrc/net/pureftpd/pureftpd.pdb*, yes
*/usr/ports/contrib/pure-ftpd/*, yes
*/usr/ports/contrib/pure-ftpd/pure-ftpd.conf*, yes
*/usr/ports/contrib/pure-ftpd/pureftpd.passwd*, yes
*/usr/ports/contrib/pure-ftpd/pureftpd.pdb*, yes
*/usr/ports/ftp/pure-ftpd/*, yes
*/usr/ports/ftp/pure-ftpd/pure-ftpd.conf*, yes
*/usr/ports/ftp/pure-ftpd/pureftpd.passwd*, yes
*/usr/ports/ftp/pure-ftpd/pureftpd.pdb*, yes
*/usr/ports/net/pure-ftpd/*, yes
*/usr/ports/net/pure-ftpd/pure-ftpd.conf*, yes
*/usr/ports/net/pure-ftpd/pureftpd.passwd*, yes
*/usr/ports/net/pure-ftpd/pureftpd.pdb*, yes
*/usr/sbin/mudlogd*, yes
*/usr/sbin/mudpasswd*, yes
*/usr/sbin/pure-config.pl*, yes
*/usr/share/adduser/adduser.conf*, yes
*/usr/share/logs/catalina.err*, yes
*/usr/share/logs/catalina.out*, yes
*/usr/share/squirrelmail/config/config.php*, yes
*/usr/share/squirrelmail/plugins/squirrel_logger/setup.php*, yes
*/usr/share/tomcat6/conf/context.xml*, yes
*/usr/share/tomcat6/conf/logging.properties*, yes
*/usr/share/tomcat6/conf/server.xml*, yes
*/usr/share/tomcat6/conf/workers.properties*, yes
*/usr/share/tomcat6/logs/catalina.err*, yes
*/usr/share/tomcat6/logs/catalina.out*, yes
*/usr/share/tomcat/logs/catalina.err*, yes
*/usr/share/tomcat/logs/catalina.out*, yes
*/usr/spool/lp/log*, yes
*/usr/spool/mqueue/syslog*, yes
*/var/adm/acct/sum/loginlog*, yes
*/var/adm/aculog*, yes
*/var/adm/aculogs*, yes
*/var/adm/crash/unix*, yes
*/var/adm/crash/vmcore*, yes
*/var/adm/cron/log*, yes
*/var/adm/dtmp*, yes
*/var/adm/lastlog/username*, yes
*/var/adm/log/asppp.log*, yes
*/var/adm/loginlog*, yes
*/var/adm/log/xferlog*, yes
*/var/adm/lp/lpd-errs*, yes
*/var/adm/messages*, yes
*/var/adm/pacct*, yes
*/var/adm/qacct*, yes
*/var/adm/ras/bootlog*, yes
*/var/adm/ras/errlog*, yes
*/var/adm/sulog*, yes
*/var/adm/SYSLOG*, yes
*/var/adm/utmp*, yes
*/var/adm/utmpx*, yes
*/var/adm/vold.log*, yes
*/var/adm/wtmp*, yes
*/var/adm/wtmpx*, yes
*/var/adm/X0msgs*, yes
*/var/apache/conf/httpd.conf*, yes
*/var/cpanel/cpanel.config*, yes
*/var/cpanel/tomcat.options*, yes
*/var/cron/log*, yes
*/var/data/mysql-bin.index*, yes
*/var/lib/mysql/my.cnf*, yes
*/var/lib/pgsql/data/postgresql.conf*, yes
*/var/lib/squirrelmail/prefs/squirrelmail.log*, yes
*/var/lighttpd.log*, yes
*/var/local/www/conf/php.ini*, yes
*/var/log/access.log*, yes
*/var/log/access_log*, yes
*/var/log/apache2/access.log*, yes
*/var/log/apache2/access_log*, yes
*/var/log/apache2/error.log*, yes
*/var/log/apache2/error_log*, yes
*/var/log/apache2/squirrelmail.err.log*, yes
*/var/log/apache2/squirrelmail.log*, yes
*/var/log/apache/access.log*, yes
*/var/log/apache/access_log*, yes
*/var/log/apache/error.log*, yes
*/var/log/apache/error_log*, yes
*/var/log/auth.log*, yes
*/var/log/authlog*, yes
*/var/log/boot.log*, yes
*/var/log/cron/var/log/postgres.log*, yes
*/var/log/daemon.log*, yes
*/var/log/daemon.log.1*, yes
*/var/log/data/mysql-bin.index*, yes
*/var/log/dmessage*, yes
*/var/log/error.log*, yes
*/var/log/error_log*, yes
*/var/log/exim/mainlog*, yes
*/var/log/exim_mainlog*, yes
*/var/log/exim/paniclog*, yes
*/var/log/exim_paniclog*, yes
*/var/log/exim/rejectlog*, yes
*/var/log/exim_rejectlog*, yes
*/var/log/ftplog*, yes
*/var/log/ftp-proxy*, yes
*/var/log/ftp-proxy/ftp-proxy.log*, yes
*/var/log/httpd-access.log*, yes
*/var/log/httpd/access.log*, yes
*/var/log/httpd/access_log*, yes
*/var/log/httpd/error.log*, yes
*/var/log/httpd/error_log*, yes
*/var/log/ipfw*, yes
*/var/log/ipfw/ipfw.log*, yes
*/var/log/ipfw.log*, yes
*/var/log/ipfw.today*, yes
*/var/log/kern.log*, yes
*/var/log/kern.log.1*, yes
*/var/log/lighttpd/*, yes
*/var/log/lighttpd.access.log*, yes
*/var/log/lighttpd/access.log*, yes
*/var/log/lighttpd/access.www.log*, yes
*/var/log/lighttpd/{DOMAIN}/access.log*, yes
*/var/log/lighttpd/{DOMAIN}/error.log*, yes
*/var/log/lighttpd.error.log*, yes
*/var/log/lighttpd/error.log*, yes
*/var/log/lighttpd/error.www.log*, yes
*/var/log/log.smb*, yes
*/var/log/mail.err*, yes
*/var/log/mail.info*, yes
*/var/log/mail.log*, yes
*/var/log/maillog*, yes
*/var/log/mail.warn*, yes
*/var/log/messages*, yes
*/var/log/messages.1*, yes
*/var/log/muddleftpd*, yes
*/var/log/muddleftpd.conf*, yes
*/var/log/mysql-bin.index*, yes
*/var/log/mysql/data/mysql-bin.index*, yes
*/var/log/mysqlderror.log*, yes
*/var/log/mysql.err*, yes
*/var/log/mysql.log*, yes
*/var/log/mysql/mysql-bin.index*, yes
*/var/log/mysql/mysql-bin.log*, yes
*/var/log/mysql/mysql.log*, yes
*/var/log/mysql/mysql-slow.log*, yes
*/var/log/news.all*, yes
*/var/log/news/news.all*, yes
*/var/log/news/news.crit*, yes
*/var/log/news/news.err*, yes
*/var/log/news/news.notice*, yes
*/var/log/news/suck.err*, yes
*/var/log/news/suck.notice*, yes
*/var/log/nginx.access_log*, yes
*/var/log/nginx/access.log*, yes
*/var/log/nginx/access_log*, yes
*/var/log/nginx.error_log*, yes
*/var/log/nginx/error.log*, yes
*/var/log/nginx/error_log*, yes
*/var/log/pgsql8.log*, yes
*/var/log/pgsql_log*, yes
*/var/log/pgsql/pgsql.log*, yes
*/var/log/pm-powersave.log*, yes
*/var/log/POPlog*, yes
*/var/log/postgres/pg_backup.log*, yes
*/var/log/postgres/postgres.log*, yes
*/var/log/postgresql.log*, yes
*/var/log/postgresql/main.log*, yes
*/var/log/postgresql/postgres.log*, yes
*/var/log/postgresql/postgresql-8.1-main.log*, yes
*/var/log/postgresql/postgresql-8.3-main.log*, yes
*/var/log/postgresql/postgresql-8.4-main.log*, yes
*/var/log/postgresql/postgresql-9.0-main.log*, yes
*/var/log/postgresql/postgresql-9.1-main.log*, yes
*/var/log/postgresql/postgresql.log*, yes
*/var/log/proftpd*, yes
*/var/log/proftpd.access_log*, yes
*/var/log/proftpd.xferlog*, yes
*/var/log/proftpd/xferlog.legacy*, yes
*/var/log/pureftpd.log*, yes
*/var/log/pure-ftpd/pure-ftpd.log*, yes
*/var/logs/access.log*, yes
*/var/log/samba.log*, yes
*/var/log/samba.log1*, yes
*/var/log/samba.log2*, yes
*/var/log/samba/log.nmbd*, yes
*/var/log/samba/log.smbd*, yes
*/var/log/squirrelmail.log*, yes
*/var/log/sso/sso.log*, yes
*/var/log/sw-cp-server/error_log*, yes
*/var/log/syslog*, yes
*/var/log/syslog.1*, yes
*/var/log/tomcat6/catalina.out*, yes
*/var/log/ufw.log*, yes
*/var/log/user.log*, yes
*/var/log/user.log.1*, yes
*/var/log/vmware/hostd-1.log*, yes
*/var/log/vmware/hostd.log*, yes
*/var/log/vsftpd.log*, yes
*/var/log/webmin/miniserv.log*, yes
*/var/log/xferlog*, yes
*/var/log/Xorg.0.log*, yes
*/var/lp/logs/lpNet*, yes
*/var/lp/logs/lpsched*, yes
*/var/lp/logs/requests*, yes
*/var/mail/root*, yes
*/var/mysql-bin.index*, yes
*/var/mysql.log*, yes
*/var/nm2/postgresql.conf*, yes
*/var/postgresql/db/postgresql.conf*, yes
*/var/postgresql/log/postgresql.log*, yes
*/var/saf/_log*, yes
*/var/saf/port/log*, yes
*/var/spool/cron/crontabs/root*, yes
*/var/spool/cron/crontabs/root*, yes
*/var/www/conf*, yes
*/var/www/conf/httpd.conf*, yes
*/var/www/html/squirrelmail/config/config.php*, yes
*/var/www/.lighttpdpassword*, yes
*/var/www/logs/access.log*, yes
*/var/www/logs/access_log*, yes
*/var/www/logs/error.log*, yes
*/var/www/logs/error_log*, yes
*/var/www/squirrelmail/config/config.php*, yes
*/Volumes/Macintosh_HD1/opt/apache2/conf/httpd.conf*, yes
*/Volumes/Macintosh_HD1/opt/apache/conf/httpd.conf*, yes
*/Volumes/Macintosh_HD1/opt/httpd/conf/httpd.conf*, yes
*/Volumes/Macintosh_HD1/usr/local/php4/httpd.conf.php*, yes
*/Volumes/Macintosh_HD1/usr/local/php5/httpd.conf.php*, yes
*/Volumes/Macintosh_HD1/usr/local/php/httpd.conf.php*, yes
*/Volumes/Macintosh_HD1/usr/local/php/lib/php.ini*, yes
*/Volumes/webBackup/opt/apache2/conf/httpd.conf*, yes
*/Volumes/webBackup/private/etc/httpd/httpd.conf*, yes
*/Volumes/webBackup/private/etc/httpd/httpd.conf.default*, yes
*/wamp/bin/apache/apache2.2.21/conf/httpd.conf*, yes
*/wamp/bin/apache/apache2.2.21/logs/access.log*, yes
*/wamp/bin/apache/apache2.2.21/logs/error.log*, yes
*/wamp/bin/apache/apache2.2.21/wampserver.conf*, yes
*/wamp/bin/apache/apache2.2.22/conf/httpd.conf*, yes
*/wamp/bin/apache/apache2.2.22/conf/wampserver.conf*, yes
*/wamp/bin/apache/apache2.2.22/logs/access.log*, yes
*/wamp/bin/apache/apache2.2.22/logs/error.log*, yes
*/wamp/bin/apache/apache2.2.22/wampserver.conf*, yes
*/wamp/bin/mysql/mysql5.5.16/data/mysql-bin.index*, yes
*/wamp/bin/mysql/mysql5.5.16/my.ini*, yes
*/wamp/bin/mysql/mysql5.5.16/wampserver.conf*, yes
*/wamp/bin/mysql/mysql5.5.24/data/mysql-bin.index*, yes
*/wamp/bin/mysql/mysql5.5.24/my.ini*, yes
*/wamp/bin/mysql/mysql5.5.24/wampserver.conf*, yes
*/wamp/logs/access.log*, yes
*/wamp/logs/apache_error.log*, yes
*/wamp/logs/genquery.log*, yes
*/wamp/logs/mysql.log*, yes
*/wamp/logs/slowquery.log*, yes
*/web/conf/php.ini*, yes
*/WINDOWS/php.ini*, yes
*/WINDOWSphp.ini*, yes
*/WINDOWS/system32/logfiles/MSFTPSVC*, yes
*/WINDOWS/system32/logfiles/MSFTPSVC1*, yes
*/WINDOWS/system32/logfiles/MSFTPSVC2*, yes
*/WINDOWS/system32/logfiles/SMTPSVC*, yes
*/WINDOWS/system32/logfiles/SMTPSVC1*, yes
*/WINDOWS/system32/logfiles/SMTPSVC2*, yes
*/WINDOWS/system32/logfiles/SMTPSVC3*, yes
*/WINDOWS/system32/logfiles/SMTPSVC4*, yes
*/WINDOWS/system32/logfiles/SMTPSVC5*, yes
*/WINDOWS/system32/logfiles/W3SVC1/inetsvn1.log*, yes
*/WINDOWS/system32/logfiles/W3SVC2/inetsvn1.log*, yes
*/WINDOWS/system32/logfiles/W3SVC3/inetsvn1.log*, yes
*/WINDOWS/system32/logfiles/W3SVC/inetsvn1.log*, yes
*/WINNT/php.ini*, yes
*/WINNTphp.ini*, yes
*/WINNT/system32/logfiles/MSFTPSVC*, yes
*/WINNT/system32/logfiles/MSFTPSVC1*, yes
*/WINNT/system32/logfiles/MSFTPSVC2*, yes
*/WINNT/system32/logfiles/SMTPSVC*, yes
*/WINNT/system32/logfiles/SMTPSVC1*, yes
*/WINNT/system32/logfiles/SMTPSVC2*, yes
*/WINNT/system32/logfiles/SMTPSVC3*, yes
*/WINNT/system32/logfiles/SMTPSVC4*, yes
*/WINNT/system32/logfiles/SMTPSVC5*, yes
*/WINNT/system32/logfiles/W3SVC1/inetsvn1.log*, yes
*/WINNT/system32/logfiles/W3SVC2/inetsvn1.log*, yes
*/WINNT/system32/logfiles/W3SVC3/inetsvn1.log*, yes
*/WINNT/system32/logfiles/W3SVC/inetsvn1.log*, yes
*/www/apache/conf/httpd.conf*, yes
*/www/conf/httpd.conf*, yes
*/www/logs/freebsddiary-access_log*, yes
*/www/logs/freebsddiary-error.log*, yes
*/www/logs/proftpd.system.log*, yes
*/xampp/apache/bin/php.ini*, yes
*/xamppapachebinphp.ini*, yes
*/xampp/apache/conf/httpd.conf*, yes
*/xampp/apache/logs/access.log*, yes
*/xampp/apache/logs/error.log*, yes
*/xampp/FileZillaFTP/FileZilla Server.xml*, yes
*/xampp/htdocs/aca.txt*, yes
*/xampp/htdocs/admin.php*, yes
*/xampp/htdocs/leer.txt*, yes
*/xampp/MercuryMail/mercury.ini*, yes
*/xampp/mysql/data/{HOST}.err*, yes
*/xampp/mysql/data/mysql-bin.index*, yes
*/xampp/mysql/data/mysql.err*, yes
*/xampp/phpMyAdmin/config.inc.php*, yes
*/xampp/php/php.ini*, yes
*/xampp/sendmail/sendmail.ini*, yes
*/xampp/sendmail/sendmail.log*, yes
*/xampp/webalizer/webalizer.conf*, yes
*/proc/self/fd/0*, yes
*/proc/self/fd/1*, yes
*/proc/self/fd/2*, yes
*/proc/self/fd/3*, yes
*/proc/self/fd/4*, yes
*/proc/self/fd/5*, yes
*/proc/self/fd/6*, yes
*/proc/self/fd/7*, yes
*/proc/self/fd/8*, yes
*/proc/self/fd/9*, yes
*/proc/self/fd/10*, yes
*/proc/self/fd/11*, yes
*/proc/self/fd/12*, yes
*/proc/self/fd/13*, yes
*/proc/self/fd/14*, yes
*/proc/self/fd/15*, yes
*/proc/self/fd/16*, yes
*/proc/self/fd/17*, yes
*/proc/self/fd/18*, yes
*/proc/self/fd/19*, yes
*/proc/self/fd/20*, yes
*/proc/self/fd/21*, yes
*/proc/self/fd/22*, yes
*/proc/self/fd/23*, yes
*/proc/self/fd/24*, yes
*/proc/self/fd/25*, yes
*/proc/self/fd/26*, yes
*/proc/self/fd/27*, yes
*/proc/self/fd/28*, yes
*/proc/self/fd/29*, yes
*/proc/self/fd/30*, yes
*/proc/self/fd/31*, yes
*/proc/self/fd/32*, yes
*/proc/self/fd/33*, yes
*/proc/self/fd/34*, yes
*/proc/self/fd/35*, yes
*/proc/self/fd/36*, yes
*/proc/self/fd/37*, yes
*/proc/self/fd/38*, yes
*/proc/self/fd/39*, yes
*/proc/self/fd/40*, yes
*/proc/self/fd/41*, yes
*/proc/self/fd/42*, yes
*/proc/self/fd/43*, yes
*/proc/self/fd/44*, yes
*/proc/self/fd/45*, yes
*/proc/self/fd/46*, yes
*/proc/self/fd/47*, yes
*/proc/self/fd/48*, yes
*/proc/self/fd/49*, yes
*/proc/self/fd/50*, yes
*/proc/self/fd/51*, yes
*/proc/self/fd/52*, yes
*/proc/self/fd/53*, yes
*/proc/self/fd/54*, yes
*/proc/self/fd/55*, yes
*/proc/self/fd/56*, yes
*/proc/self/fd/57*, yes
*/proc/self/fd/58*, yes
*/proc/self/fd/59*, yes
*/proc/self/fd/60*, yes
*/proc/self/fd/61*, yes
*/proc/self/fd/62*, yes
*/proc/self/fd/63*, yes
*/proc/self/fd/64*, yes
*/proc/self/fd/65*, yes
*/proc/self/fd/66*, yes
*/proc/self/fd/67*, yes
*/proc/self/fd/68*, yes
*/proc/self/fd/69*, yes
*/proc/self/fd/70*, yes
*/proc/self/fd/71*, yes
*/proc/self/fd/72*, yes
*/proc/self/fd/73*, yes
*/proc/self/fd/74*, yes
*/proc/self/fd/75*, yes
*/proc/self/fd/76*, yes
*/proc/self/fd/77*, yes
*/proc/self/fd/78*, yes
*/proc/self/fd/79*, yes
*/proc/self/fd/80*, yes
*/proc/self/fd/81*, yes
*/proc/self/fd/82*, yes
*/proc/self/fd/83*, yes
*/proc/self/fd/84*, yes
*/proc/self/fd/85*, yes
*/proc/self/fd/86*, yes
*/proc/self/fd/87*, yes
*/proc/self/fd/88*, yes
*/proc/self/fd/89*, yes
*/proc/self/fd/90*, yes
*/proc/self/fd/91*, yes
*/proc/self/fd/92*, yes
*/proc/self/fd/93*, yes
*/proc/self/fd/94*, yes
*/proc/self/fd/95*, yes
*/proc/self/fd/96*, yes
*/proc/self/fd/97*, yes
*/proc/self/fd/98*, yes
*/proc/self/fd/99*, yes
*/proc/self/fd/100*, yes